,value__bpm,value__confidence
2021-12-03 08:00:55,,
2021-12-03 08:01:00,,
2021-12-03 08:01:05,,
2021-12-03 08:01:10,,
2021-12-03 08:01:15,,
2021-12-03 08:01:20,,
2021-12-03 08:01:25,,
2021-12-03 08:01:30,,
2021-12-03 08:01:35,,
2021-12-03 08:01:40,,
2021-12-03 08:01:45,,
2021-12-03 08:01:50,,
2021-12-03 08:01:55,,
2021-12-03 08:02:00,,
2021-12-03 08:02:05,,
2021-12-03 08:02:10,,
2021-12-03 08:02:15,,
2021-12-03 08:02:20,,
2021-12-03 08:02:25,,
2021-12-03 08:02:30,,
2021-12-03 08:02:35,,
2021-12-03 08:02:40,,
2021-12-03 08:02:45,,
2021-12-03 08:02:50,,
2021-12-03 08:02:55,,
2021-12-03 08:03:00,,
2021-12-03 08:03:05,,
2021-12-03 08:03:10,,
2021-12-03 08:03:15,,
2021-12-03 08:03:20,,
2021-12-03 08:03:25,,
2021-12-03 08:03:30,,
2021-12-03 08:03:35,,
2021-12-03 08:03:40,,
2021-12-03 08:03:45,,
2021-12-03 08:03:50,,
2021-12-03 08:03:55,,
2021-12-03 08:04:00,,
2021-12-03 08:04:05,,
2021-12-03 08:04:10,,
2021-12-03 08:04:15,,
2021-12-03 08:04:20,,
2021-12-03 08:04:25,,
2021-12-03 08:04:30,,
2021-12-03 08:04:35,,
2021-12-03 08:04:40,,
2021-12-03 08:04:45,,
2021-12-03 08:04:50,,
2021-12-03 08:04:55,,
2021-12-03 08:05:00,,
2021-12-03 08:05:05,,
2021-12-03 08:05:10,,
2021-12-03 08:05:15,,
2021-12-03 08:05:20,,
2021-12-03 08:05:25,,
2021-12-03 08:05:30,,
2021-12-03 08:05:35,,
2021-12-03 08:05:40,,
2021-12-03 08:05:45,,
2021-12-03 08:05:50,,
2021-12-03 08:05:55,,
2021-12-03 08:06:00,,
2021-12-03 08:06:05,,
2021-12-03 08:06:10,,
2021-12-03 08:06:15,,
2021-12-03 08:06:20,,
2021-12-03 08:06:25,,
2021-12-03 08:06:30,,
2021-12-03 08:06:35,,
2021-12-03 08:06:40,,
2021-12-03 08:06:45,,
2021-12-03 08:06:50,,
2021-12-03 08:06:55,,
2021-12-03 08:07:00,,
2021-12-03 08:07:05,,
2021-12-03 08:07:10,,
2021-12-03 08:07:15,,
2021-12-03 08:07:20,,
2021-12-03 08:07:25,,
2021-12-03 08:07:30,,
2021-12-03 08:07:35,,
2021-12-03 08:07:40,,
2021-12-03 08:07:45,,
2021-12-03 08:07:50,,
2021-12-03 08:07:55,,
2021-12-03 08:08:00,,
2021-12-03 08:08:05,,
2021-12-03 08:08:10,,
2021-12-03 08:08:15,,
2021-12-03 08:08:20,,
2021-12-03 08:08:25,,
2021-12-03 08:08:30,,
2021-12-03 08:08:35,,
2021-12-03 08:08:40,,
2021-12-03 08:08:45,,
2021-12-03 08:08:50,,
2021-12-03 08:08:55,,
2021-12-03 08:09:00,,
2021-12-03 08:09:05,,
2021-12-03 08:09:10,,
2021-12-03 08:09:15,,
2021-12-03 08:09:20,,
2021-12-03 08:09:25,,
2021-12-03 08:09:30,,
2021-12-03 08:09:35,,
2021-12-03 08:09:40,,
2021-12-03 08:09:45,,
2021-12-03 08:09:50,,
2021-12-03 08:09:55,,
2021-12-03 08:10:00,,
2021-12-03 08:10:05,,
2021-12-03 08:10:10,,
2021-12-03 08:10:15,,
2021-12-03 08:10:20,,
2021-12-03 08:10:25,,
2021-12-03 08:10:30,,
2021-12-03 08:10:35,,
2021-12-03 08:10:40,,
2021-12-03 08:10:45,,
2021-12-03 08:10:50,,
2021-12-03 08:10:55,,
2021-12-03 08:11:00,,
2021-12-03 08:11:05,,
2021-12-03 08:11:10,,
2021-12-03 08:11:15,,
2021-12-03 08:11:20,,
2021-12-03 08:11:25,,
2021-12-03 08:11:30,,
2021-12-03 08:11:35,,
2021-12-03 08:11:40,,
2021-12-03 08:11:45,,
2021-12-03 08:11:50,,
2021-12-03 08:11:55,,
2021-12-03 08:12:00,,
2021-12-03 08:12:05,,
2021-12-03 08:12:10,,
2021-12-03 08:12:15,,
2021-12-03 08:12:20,,
2021-12-03 08:12:25,,
2021-12-03 08:12:30,,
2021-12-03 08:12:35,,
2021-12-03 08:12:40,,
2021-12-03 08:12:45,,
2021-12-03 08:12:50,,
2021-12-03 08:12:55,,
2021-12-03 08:13:00,,
2021-12-03 08:13:05,,
2021-12-03 08:13:10,,
2021-12-03 08:13:15,,
2021-12-03 08:13:20,,
2021-12-03 08:13:25,,
2021-12-03 08:13:30,,
2021-12-03 08:13:35,,
2021-12-03 08:13:40,,
2021-12-03 08:13:45,,
2021-12-03 08:13:50,,
2021-12-03 08:13:55,,
2021-12-03 08:14:00,,
2021-12-03 08:14:05,,
2021-12-03 08:14:10,,
2021-12-03 08:14:15,,
2021-12-03 08:14:20,,
2021-12-03 08:14:25,,
2021-12-03 08:14:30,,
2021-12-03 08:14:35,,
2021-12-03 08:14:40,,
2021-12-03 08:14:45,,
2021-12-03 08:14:50,,
2021-12-03 08:14:55,,
2021-12-03 08:15:00,,
2021-12-03 08:15:05,,
2021-12-03 08:15:10,,
2021-12-03 08:15:15,,
2021-12-03 08:15:20,,
2021-12-03 08:15:25,,
2021-12-03 08:15:30,,
2021-12-03 08:15:35,,
2021-12-03 08:15:40,,
2021-12-03 08:15:45,,
2021-12-03 08:15:50,,
2021-12-03 08:15:55,,
2021-12-03 08:16:00,,
2021-12-03 08:16:05,,
2021-12-03 08:16:10,,
2021-12-03 08:16:15,,
2021-12-03 08:16:20,,
2021-12-03 08:16:25,,
2021-12-03 08:16:30,,
2021-12-03 08:16:35,,
2021-12-03 08:16:40,,
2021-12-03 08:16:45,,
2021-12-03 08:16:50,,
2021-12-03 08:16:55,,
2021-12-03 08:17:00,,
2021-12-03 08:17:05,,
2021-12-03 08:17:10,,
2021-12-03 08:17:15,,
2021-12-03 08:17:20,,
2021-12-03 08:17:25,,
2021-12-03 08:17:30,,
2021-12-03 08:17:35,,
2021-12-03 08:17:40,,
2021-12-03 08:17:45,,
2021-12-03 08:17:50,,
2021-12-03 08:17:55,,
2021-12-03 08:18:00,,
2021-12-03 08:18:05,,
2021-12-03 08:18:10,,
2021-12-03 08:18:15,,
2021-12-03 08:18:20,,
2021-12-03 08:18:25,,
2021-12-03 08:18:30,,
2021-12-03 08:18:35,,
2021-12-03 08:18:40,,
2021-12-03 08:18:45,,
2021-12-03 08:18:50,,
2021-12-03 08:18:55,,
2021-12-03 08:19:00,,
2021-12-03 08:19:05,,
2021-12-03 08:19:10,,
2021-12-03 08:19:15,,
2021-12-03 08:19:20,,
2021-12-03 08:19:25,,
2021-12-03 08:19:30,,
2021-12-03 08:19:35,,
2021-12-03 08:19:40,,
2021-12-03 08:19:45,,
2021-12-03 08:19:50,,
2021-12-03 08:19:55,,
2021-12-03 08:20:00,,
2021-12-03 08:20:05,,
2021-12-03 08:20:10,,
2021-12-03 08:20:15,,
2021-12-03 08:20:20,,
2021-12-03 08:20:25,,
2021-12-03 08:20:30,,
2021-12-03 08:20:35,,
2021-12-03 08:20:40,,
2021-12-03 08:20:45,,
2021-12-03 08:20:50,,
2021-12-03 08:20:55,,
2021-12-03 08:21:00,,
2021-12-03 08:21:05,,
2021-12-03 08:21:10,,
2021-12-03 08:21:15,,
2021-12-03 08:21:20,,
2021-12-03 08:21:25,,
2021-12-03 08:21:30,,
2021-12-03 08:21:35,,
2021-12-03 08:21:40,,
2021-12-03 08:21:45,,
2021-12-03 08:21:50,,
2021-12-03 08:21:55,,
2021-12-03 08:22:00,,
2021-12-03 08:22:05,,
2021-12-03 08:22:10,,
2021-12-03 08:22:15,,
2021-12-03 08:22:20,,
2021-12-03 08:22:25,,
2021-12-03 08:22:30,,
2021-12-03 08:22:35,,
2021-12-03 08:22:40,,
2021-12-03 08:22:45,,
2021-12-03 08:22:50,,
2021-12-03 08:22:55,,
2021-12-03 08:23:00,,
2021-12-03 08:23:05,,
2021-12-03 08:23:10,,
2021-12-03 08:23:15,,
2021-12-03 08:23:20,,
2021-12-03 08:23:25,,
2021-12-03 08:23:30,,
2021-12-03 08:23:35,,
2021-12-03 08:23:40,,
2021-12-03 08:23:45,,
2021-12-03 08:23:50,,
2021-12-03 08:23:55,,
2021-12-03 08:24:00,,
2021-12-03 08:24:05,,
2021-12-03 08:24:10,,
2021-12-03 08:24:15,,
2021-12-03 08:24:20,,
2021-12-03 08:24:25,,
2021-12-03 08:24:30,,
2021-12-03 08:24:35,,
2021-12-03 08:24:40,,
2021-12-03 08:24:45,,
2021-12-03 08:24:50,,
2021-12-03 08:24:55,,
2021-12-03 08:25:00,,
2021-12-03 08:25:05,,
2021-12-03 08:25:10,,
2021-12-03 08:25:15,,
2021-12-03 08:25:20,,
2021-12-03 08:25:25,,
2021-12-03 08:25:30,,
2021-12-03 08:25:35,,
2021-12-03 08:25:40,,
2021-12-03 08:25:45,,
2021-12-03 08:25:50,,
2021-12-03 08:25:55,,
2021-12-03 08:26:00,,
2021-12-03 08:26:05,,
2021-12-03 08:26:10,,
2021-12-03 08:26:15,,
2021-12-03 08:26:20,,
2021-12-03 08:26:25,,
2021-12-03 08:26:30,,
2021-12-03 08:26:35,,
2021-12-03 08:26:40,,
2021-12-03 08:26:45,,
2021-12-03 08:26:50,,
2021-12-03 08:26:55,,
2021-12-03 08:27:00,,
2021-12-03 08:27:05,,
2021-12-03 08:27:10,,
2021-12-03 08:27:15,,
2021-12-03 08:27:20,,
2021-12-03 08:27:25,,
2021-12-03 08:27:30,,
2021-12-03 08:27:35,,
2021-12-03 08:27:40,,
2021-12-03 08:27:45,,
2021-12-03 08:27:50,,
2021-12-03 08:27:55,,
2021-12-03 08:28:00,,
2021-12-03 08:28:05,,
2021-12-03 08:28:10,,
2021-12-03 08:28:15,,
2021-12-03 08:28:20,,
2021-12-03 08:28:25,,
2021-12-03 08:28:30,,
2021-12-03 08:28:35,,
2021-12-03 08:28:40,,
2021-12-03 08:28:45,,
2021-12-03 08:28:50,,
2021-12-03 08:28:55,,
2021-12-03 08:29:00,,
2021-12-03 08:29:05,,
2021-12-03 08:29:10,,
2021-12-03 08:29:15,,
2021-12-03 08:29:20,,
2021-12-03 08:29:25,,
2021-12-03 08:29:30,,
2021-12-03 08:29:35,,
2021-12-03 08:29:40,,
2021-12-03 08:29:45,,
2021-12-03 08:29:50,,
2021-12-03 08:29:55,,
2021-12-03 08:30:00,,
2021-12-03 08:30:05,,
2021-12-03 08:30:10,,
2021-12-03 08:30:15,,
2021-12-03 08:30:20,,
2021-12-03 08:30:25,,
2021-12-03 08:30:30,,
2021-12-03 08:30:35,,
2021-12-03 08:30:40,,
2021-12-03 08:30:45,,
2021-12-03 08:30:50,,
2021-12-03 08:30:55,,
2021-12-03 08:31:00,,
2021-12-03 08:31:05,,
2021-12-03 08:31:10,,
2021-12-03 08:31:15,,
2021-12-03 08:31:20,,
2021-12-03 08:31:25,,
2021-12-03 08:31:30,,
2021-12-03 08:31:35,,
2021-12-03 08:31:40,,
2021-12-03 08:31:45,,
2021-12-03 08:31:50,,
2021-12-03 08:31:55,,
2021-12-03 08:32:00,,
2021-12-03 08:32:05,,
2021-12-03 08:32:10,,
2021-12-03 08:32:15,,
2021-12-03 08:32:20,,
2021-12-03 08:32:25,,
2021-12-03 08:32:30,,
2021-12-03 08:32:35,,
2021-12-03 08:32:40,,
2021-12-03 08:32:45,,
2021-12-03 08:32:50,,
2021-12-03 08:32:55,,
2021-12-03 08:33:00,,
2021-12-03 08:33:05,,
2021-12-03 08:33:10,,
2021-12-03 08:33:15,,
2021-12-03 08:33:20,,
2021-12-03 08:33:25,,
2021-12-03 08:33:30,,
2021-12-03 08:33:35,,
2021-12-03 08:33:40,,
2021-12-03 08:33:45,,
2021-12-03 08:33:50,,
2021-12-03 08:33:55,,
2021-12-03 08:34:00,,
2021-12-03 08:34:05,,
2021-12-03 08:34:10,,
2021-12-03 08:34:15,,
2021-12-03 08:34:20,,
2021-12-03 08:34:25,,
2021-12-03 08:34:30,,
2021-12-03 08:34:35,,
2021-12-03 08:34:40,,
2021-12-03 08:34:45,,
2021-12-03 08:34:50,,
2021-12-03 08:34:55,,
2021-12-03 08:35:00,,
2021-12-03 08:35:05,,
2021-12-03 08:35:10,,
2021-12-03 08:35:15,,
2021-12-03 08:35:20,,
2021-12-03 08:35:25,,
2021-12-03 08:35:30,,
2021-12-03 08:35:35,,
2021-12-03 08:35:40,,
2021-12-03 08:35:45,,
2021-12-03 08:35:50,,
2021-12-03 08:35:55,,
2021-12-03 08:36:00,,
2021-12-03 08:36:05,,
2021-12-03 08:36:10,,
2021-12-03 08:36:15,,
2021-12-03 08:36:20,,
2021-12-03 08:36:25,,
2021-12-03 08:36:30,,
2021-12-03 08:36:35,,
2021-12-03 08:36:40,,
2021-12-03 08:36:45,,
2021-12-03 08:36:50,,
2021-12-03 08:36:55,,
2021-12-03 08:37:00,,
2021-12-03 08:37:05,,
2021-12-03 08:37:10,,
2021-12-03 08:37:15,,
2021-12-03 08:37:20,,
2021-12-03 08:37:25,,
2021-12-03 08:37:30,,
2021-12-03 08:37:35,,
2021-12-03 08:37:40,,
2021-12-03 08:37:45,,
2021-12-03 08:37:50,,
2021-12-03 08:37:55,,
2021-12-03 08:38:00,,
2021-12-03 08:38:05,,
2021-12-03 08:38:10,,
2021-12-03 08:38:15,,
2021-12-03 08:38:20,,
2021-12-03 08:38:25,,
2021-12-03 08:38:30,,
2021-12-03 08:38:35,,
2021-12-03 08:38:40,,
2021-12-03 08:38:45,,
2021-12-03 08:38:50,,
2021-12-03 08:38:55,,
2021-12-03 08:39:00,,
2021-12-03 08:39:05,,
2021-12-03 08:39:10,,
2021-12-03 08:39:15,,
2021-12-03 08:39:20,,
2021-12-03 08:39:25,,
2021-12-03 08:39:30,,
2021-12-03 08:39:35,,
2021-12-03 08:39:40,,
2021-12-03 08:39:45,,
2021-12-03 08:39:50,,
2021-12-03 08:39:55,,
2021-12-03 08:40:00,,
2021-12-03 08:40:05,,
2021-12-03 08:40:10,,
2021-12-03 08:40:15,,
2021-12-03 08:40:20,,
2021-12-03 08:40:25,,
2021-12-03 08:40:30,,
2021-12-03 08:40:35,,
2021-12-03 08:40:40,,
2021-12-03 08:40:45,,
2021-12-03 08:40:50,,
2021-12-03 08:40:55,,
2021-12-03 08:41:00,,
2021-12-03 08:41:05,,
2021-12-03 08:41:10,,
2021-12-03 08:41:15,,
2021-12-03 08:41:20,,
2021-12-03 08:41:25,,
2021-12-03 08:41:30,,
2021-12-03 08:41:35,,
2021-12-03 08:41:40,,
2021-12-03 08:41:45,,
2021-12-03 08:41:50,,
2021-12-03 08:41:55,,
2021-12-03 08:42:00,,
2021-12-03 08:42:05,,
2021-12-03 08:42:10,,
2021-12-03 08:42:15,,
2021-12-03 08:42:20,,
2021-12-03 08:42:25,,
2021-12-03 08:42:30,,
2021-12-03 08:42:35,,
2021-12-03 08:42:40,,
2021-12-03 08:42:45,,
2021-12-03 08:42:50,,
2021-12-03 08:42:55,,
2021-12-03 08:43:00,,
2021-12-03 08:43:05,,
2021-12-03 08:43:10,,
2021-12-03 08:43:15,,
2021-12-03 08:43:20,,
2021-12-03 08:43:25,,
2021-12-03 08:43:30,,
2021-12-03 08:43:35,,
2021-12-03 08:43:40,,
2021-12-03 08:43:45,,
2021-12-03 08:43:50,,
2021-12-03 08:43:55,,
2021-12-03 08:44:00,,
2021-12-03 08:44:05,,
2021-12-03 08:44:10,,
2021-12-03 08:44:15,,
2021-12-03 08:44:20,,
2021-12-03 08:44:25,,
2021-12-03 08:44:30,,
2021-12-03 08:44:35,,
2021-12-03 08:44:40,,
2021-12-03 08:44:45,,
2021-12-03 08:44:50,,
2021-12-03 08:44:55,,
2021-12-03 08:45:00,,
2021-12-03 08:45:05,,
2021-12-03 08:45:10,,
2021-12-03 08:45:15,,
2021-12-03 08:45:20,,
2021-12-03 08:45:25,,
2021-12-03 08:45:30,,
2021-12-03 08:45:35,,
2021-12-03 08:45:40,,
2021-12-03 08:45:45,,
2021-12-03 08:45:50,,
2021-12-03 08:45:55,,
2021-12-03 08:46:00,,
2021-12-03 08:46:05,,
2021-12-03 08:46:10,,
2021-12-03 08:46:15,,
2021-12-03 08:46:20,,
2021-12-03 08:46:25,,
2021-12-03 08:46:30,,
2021-12-03 08:46:35,,
2021-12-03 08:46:40,,
2021-12-03 08:46:45,,
2021-12-03 08:46:50,,
2021-12-03 08:46:55,,
2021-12-03 08:47:00,,
2021-12-03 08:47:05,,
2021-12-03 08:47:10,,
2021-12-03 08:47:15,,
2021-12-03 08:47:20,,
2021-12-03 08:47:25,,
2021-12-03 08:47:30,,
2021-12-03 08:47:35,,
2021-12-03 08:47:40,,
2021-12-03 08:47:45,,
2021-12-03 08:47:50,,
2021-12-03 08:47:55,,
2021-12-03 08:48:00,,
2021-12-03 08:48:05,,
2021-12-03 08:48:10,,
2021-12-03 08:48:15,,
2021-12-03 08:48:20,,
2021-12-03 08:48:25,,
2021-12-03 08:48:30,,
2021-12-03 08:48:35,,
2021-12-03 08:48:40,,
2021-12-03 08:48:45,,
2021-12-03 08:48:50,,
2021-12-03 08:48:55,,
2021-12-03 08:49:00,,
2021-12-03 08:49:05,,
2021-12-03 08:49:10,,
2021-12-03 08:49:15,,
2021-12-03 08:49:20,,
2021-12-03 08:49:25,,
2021-12-03 08:49:30,,
2021-12-03 08:49:35,,
2021-12-03 08:49:40,,
2021-12-03 08:49:45,,
2021-12-03 08:49:50,,
2021-12-03 08:49:55,,
2021-12-03 08:50:00,,
2021-12-03 08:50:05,,
2021-12-03 08:50:10,,
2021-12-03 08:50:15,,
2021-12-03 08:50:20,,
2021-12-03 08:50:25,,
2021-12-03 08:50:30,,
2021-12-03 08:50:35,,
2021-12-03 08:50:40,,
2021-12-03 08:50:45,,
2021-12-03 08:50:50,,
2021-12-03 08:50:55,,
2021-12-03 08:51:00,,
2021-12-03 08:51:05,,
2021-12-03 08:51:10,,
2021-12-03 08:51:15,,
2021-12-03 08:51:20,,
2021-12-03 08:51:25,,
2021-12-03 08:51:30,,
2021-12-03 08:51:35,,
2021-12-03 08:51:40,,
2021-12-03 08:51:45,,
2021-12-03 08:51:50,,
2021-12-03 08:51:55,,
2021-12-03 08:52:00,,
2021-12-03 08:52:05,,
2021-12-03 08:52:10,,
2021-12-03 08:52:15,,
2021-12-03 08:52:20,,
2021-12-03 08:52:25,,
2021-12-03 08:52:30,,
2021-12-03 08:52:35,,
2021-12-03 08:52:40,,
2021-12-03 08:52:45,,
2021-12-03 08:52:50,,
2021-12-03 08:52:55,,
2021-12-03 08:53:00,,
2021-12-03 08:53:05,,
2021-12-03 08:53:10,,
2021-12-03 08:53:15,,
2021-12-03 08:53:20,,
2021-12-03 08:53:25,,
2021-12-03 08:53:30,,
2021-12-03 08:53:35,,
2021-12-03 08:53:40,,
2021-12-03 08:53:45,,
2021-12-03 08:53:50,,
2021-12-03 08:53:55,,
2021-12-03 08:54:00,,
2021-12-03 08:54:05,,
2021-12-03 08:54:10,,
2021-12-03 08:54:15,,
2021-12-03 08:54:20,,
2021-12-03 08:54:25,,
2021-12-03 08:54:30,,
2021-12-03 08:54:35,,
2021-12-03 08:54:40,,
2021-12-03 08:54:45,,
2021-12-03 08:54:50,,
2021-12-03 08:54:55,,
2021-12-03 08:55:00,,
2021-12-03 08:55:05,,
2021-12-03 08:55:10,,
2021-12-03 08:55:15,,
2021-12-03 08:55:20,,
2021-12-03 08:55:25,,
2021-12-03 08:55:30,,
2021-12-03 08:55:35,,
2021-12-03 08:55:40,,
2021-12-03 08:55:45,,
2021-12-03 08:55:50,,
2021-12-03 08:55:55,,
2021-12-03 08:56:00,,
2021-12-03 08:56:05,,
2021-12-03 08:56:10,,
2021-12-03 08:56:15,,
2021-12-03 08:56:20,,
2021-12-03 08:56:25,,
2021-12-03 08:56:30,,
2021-12-03 08:56:35,,
2021-12-03 08:56:40,,
2021-12-03 08:56:45,,
2021-12-03 08:56:50,,
2021-12-03 08:56:55,,
2021-12-03 08:57:00,,
2021-12-03 08:57:05,,
2021-12-03 08:57:10,,
2021-12-03 08:57:15,,
2021-12-03 08:57:20,,
2021-12-03 08:57:25,,
2021-12-03 08:57:30,,
2021-12-03 08:57:35,,
2021-12-03 08:57:40,,
2021-12-03 08:57:45,,
2021-12-03 08:57:50,,
2021-12-03 08:57:55,,
2021-12-03 08:58:00,,
2021-12-03 08:58:05,,
2021-12-03 08:58:10,,
2021-12-03 08:58:15,,
2021-12-03 08:58:20,,
2021-12-03 08:58:25,,
2021-12-03 08:58:30,,
2021-12-03 08:58:35,,
2021-12-03 08:58:40,,
2021-12-03 08:58:45,,
2021-12-03 08:58:50,,
2021-12-03 08:58:55,,
2021-12-03 08:59:00,,
2021-12-03 08:59:05,,
2021-12-03 08:59:10,,
2021-12-03 08:59:15,,
2021-12-03 08:59:20,,
2021-12-03 08:59:25,,
2021-12-03 08:59:30,,
2021-12-03 08:59:35,,
2021-12-03 08:59:40,,
2021-12-03 08:59:45,,
2021-12-03 08:59:50,,
2021-12-03 08:59:55,,
2021-12-03 09:00:00,,
2021-12-03 09:00:05,,
2021-12-03 09:00:10,,
2021-12-03 09:00:15,,
2021-12-03 09:00:20,,
2021-12-03 09:00:25,,
2021-12-03 09:00:30,,
2021-12-03 09:00:35,,
2021-12-03 09:00:40,,
2021-12-03 09:00:45,,
2021-12-03 09:00:50,,
2021-12-03 09:00:55,,
2021-12-03 09:01:00,,
2021-12-03 09:01:05,,
2021-12-03 09:01:10,,
2021-12-03 09:01:15,,
2021-12-03 09:01:20,,
2021-12-03 09:01:25,,
2021-12-03 09:01:30,,
2021-12-03 09:01:35,,
2021-12-03 09:01:40,,
2021-12-03 09:01:45,,
2021-12-03 09:01:50,,
2021-12-03 09:01:55,,
2021-12-03 09:02:00,,
2021-12-03 09:02:05,,
2021-12-03 09:02:10,,
2021-12-03 09:02:15,,
2021-12-03 09:02:20,,
2021-12-03 09:02:25,,
2021-12-03 09:02:30,,
2021-12-03 09:02:35,,
2021-12-03 09:02:40,,
2021-12-03 09:02:45,,
2021-12-03 09:02:50,,
2021-12-03 09:02:55,,
2021-12-03 09:03:00,,
2021-12-03 09:03:05,,
2021-12-03 09:03:10,,
2021-12-03 09:03:15,,
2021-12-03 09:03:20,,
2021-12-03 09:03:25,,
2021-12-03 09:03:30,,
2021-12-03 09:03:35,,
2021-12-03 09:03:40,,
2021-12-03 09:03:45,,
2021-12-03 09:03:50,,
2021-12-03 09:03:55,,
2021-12-03 09:04:00,,
2021-12-03 09:04:05,,
2021-12-03 09:04:10,,
2021-12-03 09:04:15,,
2021-12-03 09:04:20,,
2021-12-03 09:04:25,,
2021-12-03 09:04:30,,
2021-12-03 09:04:35,,
2021-12-03 09:04:40,,
2021-12-03 09:04:45,,
2021-12-03 09:04:50,,
2021-12-03 09:04:55,,
2021-12-03 09:05:00,,
2021-12-03 09:05:05,,
2021-12-03 09:05:10,,
2021-12-03 09:05:15,,
2021-12-03 09:05:20,,
2021-12-03 09:05:25,,
2021-12-03 09:05:30,,
2021-12-03 09:05:35,,
2021-12-03 09:05:40,,
2021-12-03 09:05:45,,
2021-12-03 09:05:50,,
2021-12-03 09:05:55,,
2021-12-03 09:06:00,,
2021-12-03 09:06:05,,
2021-12-03 09:06:10,,
2021-12-03 09:06:15,,
2021-12-03 09:06:20,,
2021-12-03 09:06:25,,
2021-12-03 09:06:30,,
2021-12-03 09:06:35,,
2021-12-03 09:06:40,,
2021-12-03 09:06:45,,
2021-12-03 09:06:50,,
2021-12-03 09:06:55,,
2021-12-03 09:07:00,,
2021-12-03 09:07:05,,
2021-12-03 09:07:10,,
2021-12-03 09:07:15,,
2021-12-03 09:07:20,,
2021-12-03 09:07:25,,
2021-12-03 09:07:30,,
2021-12-03 09:07:35,,
2021-12-03 09:07:40,,
2021-12-03 09:07:45,,
2021-12-03 09:07:50,,
2021-12-03 09:07:55,,
2021-12-03 09:08:00,,
2021-12-03 09:08:05,,
2021-12-03 09:08:10,,
2021-12-03 09:08:15,,
2021-12-03 09:08:20,,
2021-12-03 09:08:25,,
2021-12-03 09:08:30,,
2021-12-03 09:08:35,,
2021-12-03 09:08:40,,
2021-12-03 09:08:45,,
2021-12-03 09:08:50,,
2021-12-03 09:08:55,,
2021-12-03 09:09:00,,
2021-12-03 09:09:05,,
2021-12-03 09:09:10,,
2021-12-03 09:09:15,,
2021-12-03 09:09:20,,
2021-12-03 09:09:25,,
2021-12-03 09:09:30,,
2021-12-03 09:09:35,,
2021-12-03 09:09:40,,
2021-12-03 09:09:45,,
2021-12-03 09:09:50,,
2021-12-03 09:09:55,,
2021-12-03 09:10:00,,
2021-12-03 09:10:05,,
2021-12-03 09:10:10,,
2021-12-03 09:10:15,,
2021-12-03 09:10:20,,
2021-12-03 09:10:25,,
2021-12-03 09:10:30,,
2021-12-03 09:10:35,,
2021-12-03 09:10:40,,
2021-12-03 09:10:45,,
2021-12-03 09:10:50,,
2021-12-03 09:10:55,,
2021-12-03 09:11:00,,
2021-12-03 09:11:05,,
2021-12-03 09:11:10,,
2021-12-03 09:11:15,,
2021-12-03 09:11:20,,
2021-12-03 09:11:25,,
2021-12-03 09:11:30,,
2021-12-03 09:11:35,,
2021-12-03 09:11:40,,
2021-12-03 09:11:45,,
2021-12-03 09:11:50,,
2021-12-03 09:11:55,,
2021-12-03 09:12:00,,
2021-12-03 09:12:05,,
2021-12-03 09:12:10,,
2021-12-03 09:12:15,,
2021-12-03 09:12:20,,
2021-12-03 09:12:25,,
2021-12-03 09:12:30,,
2021-12-03 09:12:35,,
2021-12-03 09:12:40,,
2021-12-03 09:12:45,,
2021-12-03 09:12:50,,
2021-12-03 09:12:55,,
2021-12-03 09:13:00,,
2021-12-03 09:13:05,,
2021-12-03 09:13:10,,
2021-12-03 09:13:15,,
2021-12-03 09:13:20,,
2021-12-03 09:13:25,,
2021-12-03 09:13:30,,
2021-12-03 09:13:35,,
2021-12-03 09:13:40,,
2021-12-03 09:13:45,,
2021-12-03 09:13:50,,
2021-12-03 09:13:55,,
2021-12-03 09:14:00,,
2021-12-03 09:14:05,,
2021-12-03 09:14:10,,
2021-12-03 09:14:15,,
2021-12-03 09:14:20,,
2021-12-03 09:14:25,,
2021-12-03 09:14:30,,
2021-12-03 09:14:35,,
2021-12-03 09:14:40,,
2021-12-03 09:14:45,,
2021-12-03 09:14:50,,
2021-12-03 09:14:55,,
2021-12-03 09:15:00,,
2021-12-03 09:15:05,,
2021-12-03 09:15:10,,
2021-12-03 09:15:15,,
2021-12-03 09:15:20,,
2021-12-03 09:15:25,,
2021-12-03 09:15:30,,
2021-12-03 09:15:35,,
2021-12-03 09:15:40,,
2021-12-03 09:15:45,,
2021-12-03 09:15:50,,
2021-12-03 09:15:55,,
2021-12-03 09:16:00,,
2021-12-03 09:16:05,,
2021-12-03 09:16:10,,
2021-12-03 09:16:15,,
2021-12-03 09:16:20,,
2021-12-03 09:16:25,,
2021-12-03 09:16:30,,
2021-12-03 09:16:35,,
2021-12-03 09:16:40,,
2021-12-03 09:16:45,,
2021-12-03 09:16:50,,
2021-12-03 09:16:55,,
2021-12-03 09:17:00,,
2021-12-03 09:17:05,,
2021-12-03 09:17:10,,
2021-12-03 09:17:15,,
2021-12-03 09:17:20,,
2021-12-03 09:17:25,,
2021-12-03 09:17:30,,
2021-12-03 09:17:35,,
2021-12-03 09:17:40,,
2021-12-03 09:17:45,,
2021-12-03 09:17:50,,
2021-12-03 09:17:55,,
2021-12-03 09:18:00,,
2021-12-03 09:18:05,,
2021-12-03 09:18:10,,
2021-12-03 09:18:15,,
2021-12-03 09:18:20,,
2021-12-03 09:18:25,,
2021-12-03 09:18:30,,
